policy,seed,days_prior,dow,month,weekend,peak_month,price,selling_limit,remain,accepted,cum_revenue,base_demand,is_soft
clamp_frozen,1,68,2,6,0,0,98.71341705322266,13571.622371673584,8735.888927470553,67.39198704664493,196595.64027306697,64.51194257070377,1
clamp_frozen,1,67,2,6,0,0,98.71341705322266,13503.282070159912,8689.863821434146,53.85222593839859,201911.5775113685,64.51194257070377,1
clamp_frozen,1,66,2,6,0,0,98.71341705322266,13426.255881786346,8653.341721435869,76.83970060949204,209496.68692387803,66.02319309723785,1
clamp_frozen,1,65,2,6,0,0,98.71341705322266,13346.874117851257,8601.648663709506,60.556008203305616,215474.37741672932,66.02319309723785,1
clamp_frozen,1,64,2,6,0,0,98.71341705322266,13282.858729362488,8560.106499898806,69.0700969988713,222292.52270768545,66.02319309723785,1
clamp_frozen,1,63,2,6,0,0,98.71341705322266,13265.658617019653,8512.537719376833,64.28079918879594,228637.90004652351,66.02319309723785,1
clamp_frozen,1,62,2,6,0,0,98.71341705322266,13261.77567243576,8470.023988565212,66.2077482117537,235173.49310790512,66.02319309723785,1
clamp_frozen,1,61,2,6,0,0,98.71341705322266,13274.859189987183,8425.31495670502,92.69435761516145,244323.66988965112,66.0678136608015,1
clamp_frozen,1,60,2,6,0,0,98.71341705322266,13361.443281173706,8361.915187673998,73.44497317930005,251573.6741575621,85.17672399217258,1
clamp_frozen,1,59,2,6,0,0,98.71341705322266,13478.5795211792,8312.830201113313,93.56207933147891,260809.5067149771,85.17672399217258,1
clamp_frozen,1,58,2,6,0,0,98.71341705322266,13584.587275981903,8248.103385004863,81.36982011151295,268841.79970319057,85.17672399217258,1
clamp_frozen,1,57,2,6,0,0,98.71341705322266,13599.90805387497,8192.356777852341,90.05635546899035,277731.5702788943,85.17672399217258,1
clamp_frozen,1,56,2,6,0,0,98.71341705322266,13543.102741241455,8130.063903241628,96.03819221762771,287211.82840031054,85.17672399217258,1
clamp_frozen,1,55,2,6,0,0,98.71341705322266,13521.579504013062,8063.754427099748,88.26962793696494,295925.2249959849,87.67464619283565,1
clamp_frozen,1,54,2,6,0,0,98.71341705322266,13446.311056613922,8003.237041360742,97.47419705297892,305547.23606160365,87.67464619283565,1
clamp_frozen,1,53,2,6,0,0,98.71341705322266,13344.62583065033,7938.730032030851,88.25489531276556,314259.17834960116,87.67464619283565,1
clamp_frozen,1,52,2,6,0,0,98.71341705322266,13229.561448097229,7877.703654046936,79.3158823139064,322088.72011939815,88.00542260216963,1
clamp_frozen,1,51,2,6,0,0,98.71341705322266,13158.94901752472,7822.484263302803,85.50842590132075,330529.5490269598,89.3393639748758,1
clamp_frozen,1,50,2,6,0,0,98.71341705322266,13090.697526931763,7762.334088892509,90.2554503123074,339438.97293496504,89.3393639748758,1
clamp_frozen,1,49,2,6,0,0,98.71341705322266,12993.049919605255,7698.925342206388,101.0109358259518,349410.1075700885,89.87264365606573,1
clamp_frozen,1,48,2,6,0,0,98.71341705322266,12878.283262252808,7628.157805860383,84.25441783719926,357727.14905662846,89.87264365606573,1
clamp_frozen,1,47,2,6,0,0,98.71341705322266,12807.673811912537,7570.947738289402,107.73685499440148,368362.2221556934,89.87264365606573,1
clamp_frozen,1,46,2,6,0,0,98.71341705322266,12745.997607707977,7495.799619861033,88.24104580423688,377072.7973113796,92.28499445299059,1
clamp_frozen,1,45,2,6,0,0,98.71341705322266,12691.818177700043,7433.8681344002325,92.75832596225081,386229.28862725,92.32417290804567,1
clamp_frozen,1,44,2,6,0,0,98.71341705322266,12628.456056118011,7367.897407967335,94.5610420656088,395563.73220965976,92.85601305134094,1
clamp_frozen,1,43,2,6,0,0,98.71341705322266,12575.257122516632,7301.41130299036,88.5729788378483,404307.07360932656,92.85601305134094,1
clamp_frozen,1,42,2,6,0,0,98.71341705322266,12547.064125537872,7238.548041507069,86.80549921664102,412875.94105601206,92.85601305134094,1
