policy,seed,dow,month,days_prior,price,selling_limit,accepted,show_ups,revenue
Planner,0,2,12,32,91.00000023841858,15000.0,155.6066596870257,5716.950463248826,734290.4252907592
Planner,0,2,12,31,91.00000023841858,15000.0,159.56048440948638,5831.668420949967,748810.4294100646
Planner,0,2,12,30,91.00000023841858,15000.0,161.64865918277138,5950.457995793743,763520.4574342369
Planner,0,2,12,29,91.00000023841858,15000.0,173.78553438645417,6079.576073973921,779334.9411048379
Planner,0,2,12,28,91.00000023841858,15000.0,165.81202993500716,6201.968674863858,794423.8358684563
Planner,0,2,12,27,91.00000023841858,15000.0,161.52542526677183,6323.130076938003,809122.6496062432
Planner,0,2,12,26,91.00000023841858,15000.0,153.72740353584848,6439.297748155954,823111.8433646569
Planner,0,2,12,25,91.00000023841858,15000.0,169.98613400499985,6565.110734703381,838580.5815996397
Planner,0,2,12,24,90.0,15000.0,154.2641279611617,6682.687658488675,852464.3531161443
Planner,0,2,12,23,90.0,15000.0,172.0693776684369,6812.16604409508,867950.5971063037
Planner,0,2,12,22,90.0,15000.0,175.97070977636005,6949.428344125186,883787.960986176
Planner,0,2,12,21,90.0,15000.0,177.46153906270644,7085.034394602279,899759.4995018196
Planner,0,2,12,20,90.0,15000.0,165.9633638577804,7214.956028071203,914696.2022490199
Planner,0,2,12,19,88.99999976158142,15000.0,187.10549342438395,7360.784423657087,931348.5911191807
Planner,0,2,12,18,90.0,15000.0,183.4468986916323,7503.934018977007,947858.8120014275
Planner,0,2,12,17,90.0,15000.0,186.03309152269415,7648.999806513623,964601.79023847
Planner,0,2,12,16,90.0,15000.0,181.88664604848768,7787.04736917261,980971.5883828339
Planner,0,2,12,15,90.0,15000.0,194.8598532824763,7934.412476798508,998508.9751782567
Planner,0,2,12,14,90.0,15000.0,185.7964912780176,8079.271357546644,1015230.6593932783
Planner,0,2,12,13,90.0,15000.0,179.87855177484303,8221.610147526437,1031419.7290530142
Planner,0,2,12,12,88.99999976158142,15000.0,189.8115951796802,8370.360366975321,1048312.9609787511
Planner,0,2,12,11,90.0,15000.0,193.54384001746465,8522.640534497343,1065731.906580323
Planner,0,2,12,10,90.0,15000.0,202.2255746118805,8684.221211225298,1083932.208295392
Planner,0,2,12,9,90.0,15000.0,187.54955465836915,8830.176866136026,1100811.6682146452
Planner,0,2,12,8,91.00000023841858,15000.0,178.83207586169556,8975.703282706614,1117085.3871606963
Planner,0,2,12,7,90.0,15000.0,190.93938604815392,9129.520837140437,1134269.9319050303
Planner,0,2,12,6,90.0,15000.0,204.49023146698624,9293.2498728929,1152674.052737059
Planner,0,2,12,5,91.00000023841858,15000.0,167.48821230431244,9429.695106994559,1167915.4800966838
Planner,0,2,12,4,91.00000023841858,15000.0,169.85746944125364,9568.891973567124,1183372.5098563351
Planner,0,2,12,3,91.99999988079071,15000.0,150.9841777414854,9692.496417003009,1197263.054190553
Planner,0,2,12,2,90.0,15000.0,157.3891513712827,9825.931865966162,1211428.0778139685
Planner,0,2,12,1,88.99999976158142,15000.0,140.35871201945898,9946.10081898322,1223920.0031502363
Planner,0,2,12,0,87.00000047683716,15000.0,124.33808697470657,10057.636727320278,1234737.4167763249
Joint BC to SAC + cap,0,2,12,99,88.90033960342407,12069.41619515419,78.66056801153027,51.65117991476768,6992.9512096232775
Joint BC to SAC + cap,0,2,12,98,90.25325059890747,12631.446123123169,87.84256879026161,107.49452223015865,14921.028583902527
Joint BC to SAC + cap,0,2,12,97,89.56103920936584,12520.694434642792,88.75678905029031,165.22829360791633,22870.17884813299
Joint BC to SAC + cap,0,2,12,96,89.05268430709839,12492.069154977798,85.1396373976637,221.42385103399369,30452.092099327965
Joint BC to SAC + cap,0,2,12,95,88.52049112319946,12453.179806470871,89.35904194268791,281.5079636061582,38362.19837839328
Joint BC to SAC + cap,0,2,12,94,87.94288039207458,12416.126430034637,100.78935119752688,348.7110503159541,47225.90423555219
Joint BC to SAC + cap,0,2,12,93,87.39488244056702,12371.791750192642,104.47362244700048,417.7719824894565,56356.36418744798
Joint BC to SAC + cap,0,2,12,92,86.94190979003906,12333.336472511292,97.29328533693817,483.99662081533023,64815.228224388586
Joint BC to SAC + cap,0,2,12,91,86.53949856758118,12298.048436641693,95.62773967260641,547.2788579445324,73090.80486480714
Joint BC to SAC + cap,0,2,12,90,86.1115300655365,12261.85292005539,89.25881681522841,606.7383493404412,80777.0181526059
Joint BC to SAC + cap,0,2,12,89,85.86353421211243,12238.91630768776,98.64067376234006,671.8549983284097,89246.6550189044
Joint BC to SAC + cap,0,2,12,88,85.73735475540161,12228.332906961441,95.33112295974149,735.8729545145064,97420.09332733457
Joint BC to SAC + cap,0,2,12,87,85.6218433380127,12216.536104679108,103.48000801344142,805.9204786326486,106280.24236207776
Joint BC to SAC + cap,0,2,12,86,85.52439212799072,12206.6131234169,102.09511413115183,874.040474701661,115011.86493738236
Joint BC to SAC + cap,0,2,12,85,85.70289611816406,12225.56859254837,98.34496934325807,941.4484584752362,123440.31362875164
Joint BC to SAC + cap,0,2,12,84,85.81276774406433,12263.37730884552,114.53791348121092,1017.2016820750684,133269.12899620453
Joint BC to SAC + cap,0,2,12,83,85.76387882232666,12356.432378292084,114.75328507614087,1096.8065278054253,143110.81583193858
Joint BC to SAC + cap,0,2,12,82,85.67107796669006,12432.047873735428,108.99001146993854,1171.1415469946714,152448.10760217014
Joint BC to SAC + cap,0,2,12,81,85.60741066932678,12510.79797744751,100.71524227198869,1241.3222517753043,161070.078708009
Joint BC to SAC + cap,0,2,12,80,85.50478935241699,12582.508027553558,119.01708888612585,1324.825251374709,171246.6098225551
Joint BC to SAC + cap,0,2,12,79,85.3369927406311,12642.10194349289,115.66452625626529,1404.1653868447142,181117.07266003455
Joint BC to SAC + cap,0,2,12,78,85.23449301719666,12691.25759601593,96.11302078736999,1469.768461812693,189309.21725919732
Joint BC to SAC + cap,0,2,12,77,84.94926691055298,12718.136012554169,112.80598249522477,1545.0669590902223,198892.00277529133
Joint BC to SAC + cap,0,2,12,76,84.62461829185486,12743.14671754837,111.07006774717708,1621.6714888117963,208291.26486204664
Joint BC to SAC + cap,0,2,12,75,84.32013869285583,12762.232720851898,113.81029238826552,1698.0129989767395,217887.76450089965
Joint BC to SAC + cap,0,2,12,74,83.9907431602478,12788.860499858856,103.30842763245997,1768.383825961262,226564.71611246665
Joint BC to SAC + cap,0,2,12,73,83.72677683830261,12838.402688503265,100.12837867507429,1839.24416608243,234948.14252897564
Joint BC to SAC + cap,0,2,12,72,83.50521683692932,12883.753776550293,105.76304523286416,1912.4817538298344,243779.90855447992
Joint BC to SAC + cap,0,2,12,71,83.29336881637573,12929.880321025848,110.15272803374728,1990.4671187931908,252954.90035672477
Joint BC to SAC + cap,0,2,12,70,83.00129175186157,13000.170588493347,123.1118380570724,2076.4129992708176,263173.3419454078
Joint BC to SAC + cap,0,2,12,69,82.83559799194336,13014.89919424057,95.1067405387405,2142.248505541677,271051.56567099894
Joint BC to SAC + cap,0,2,12,68,82.7513587474823,13062.97779083252,120.27137483887002,2226.9800956179524,281004.1853573432
Joint BC to SAC + cap,0,2,12,67,82.66355156898499,13093.786537647247,109.958849990396,2305.5760845777545,290093.7744239906
Joint BC to SAC + cap,0,2,12,66,82.60194659233093,13127.708435058594,105.83349912812547,2378.244344452446,298835.8274666515
Joint BC to SAC + cap,0,2,12,65,82.53887295722961,13159.027099609375,123.95022952406292,2464.5695498961095,309066.5397143576
Joint BC to SAC + cap,0,2,12,64,82.48985648155212,13190.754652023315,132.5456097162078,2557.248400089392,320000.20803710737
Joint BC to SAC + cap,0,2,12,63,82.52683758735657,13203.530311584473,111.4181839860907,2634.5102242049707,329195.19841120567
Joint BC to SAC + cap,0,2,12,62,82.59056091308594,13222.149014472961,107.68093430643543,2708.0763413822897,338088.62717521936
Joint BC to SAC + cap,0,2,12,61,82.54366517066956,13305.56035041809,121.64734956607143,2794.1091214772714,348129.84526670055
Joint BC to SAC + cap,0,2,12,60,82.55853652954102,13363.054990768433,157.266428981523,2902.9586012146556,361113.5314886421
Joint BC to SAC + cap,0,2,12,59,82.64866471290588,13414.088487625122,160.57424119900642,3015.216365556861,374384.7781110281
Joint BC to SAC + cap,0,2,12,58,82.83249139785767,13414.271175861359,159.38814808100378,3126.546014829485,387587.2955158683
Joint BC to SAC + cap,0,2,12,57,82.99030423164368,13434.710502624512,140.67851196329707,3226.140645782686,399262.24802255724
Joint BC to SAC + cap,0,2,12,56,83.03943634033203,13464.943170547485,154.74223996202676,3335.7130733136573,412111.9564070443
Joint BC to SAC + cap,0,2,12,55,82.92536497116089,13479.286432266235,146.55954761863381,3436.923173575658,424265.46038332774
Joint BC to SAC + cap,0,2,12,54,82.72494196891785,13498.881757259369,140.33351217440875,3537.2037630101768,435874.5420342501
Joint BC to SAC + cap,0,2,12,53,82.57185816764832,13516.345620155334,159.69396715475952,3650.244496553906,449060.769640382
Joint BC to SAC + cap,0,2,12,52,82.4468469619751,13528.024554252625,143.6738761095667,3753.888294712057,460906.2277164212
Joint BC to SAC + cap,0,2,12,51,82.449392080307,13634.6235871315,144.1947698018025,3855.3473754409756,472794.9988277396
Joint BC to SAC + cap,0,2,12,50,82.4551248550415,13705.348074436188,159.39728818441833,3964.50558114969,485938.12212654087
Joint BC to SAC + cap,0,2,12,49,82.36303091049194,13682.748675346375,157.65463308961816,4076.1072840191473,498923.03554488334
Joint BC to SAC + cap,0,2,12,48,82.29840755462646,13626.460134983063,155.53683825794076,4187.381965405618,511723.46964959335
Joint BC to SAC + cap,0,2,12,47,82.25374698638916,13567.641377449036,156.3478815009189,4300.868176583821,524583.6687364279
Joint BC to SAC + cap,0,2,12,46,82.2320830821991,13464.937210083008,152.6391875356092,4413.12050044812,537135.5070874555
Joint BC to SAC + cap,0,2,12,45,82.34444618225098,13332.021832466125,164.33851114631437,4533.139492721324,550667.8707742144
Joint BC to SAC + cap,0,2,12,44,82.50532388687134,13210.389614105225,168.1036497526752,4656.036270542072,564537.316843624
Joint BC to SAC + cap,0,2,12,43,82.53467202186584,13160.236477851868,165.49114967587957,4775.88615511301,578196.0746046442
Joint BC to SAC + cap,0,2,12,42,82.47649312019348,13075.25783777237,147.41595001273362,4882.489439054474,590354.4251916762
Joint BC to SAC + cap,0,2,12,41,82.42492079734802,12993.030548095703,156.31308676349022,4993.2417712718625,603238.5189877459
Joint BC to SAC + cap,0,2,12,40,82.3113751411438,12960.79009771347,164.71964221242487,5111.982983174069,616796.8192510077
Joint BC to SAC + cap,0,2,12,39,82.13044881820679,12909.25532579422,154.70488770164107,5222.826541726972,629502.8011123138
Joint BC to SAC + cap,0,2,12,38,81.99029803276062,12894.138991832733,166.62075005421963,5345.303690983856,643164.0860677013
Joint BC to SAC + cap,0,2,12,37,81.87525749206543,12843.875288963318,175.2397767834046,5473.6285783065705,657511.8879146946
Joint BC to SAC + cap,0,2,12,36,81.82877898216248,12780.744433403015,173.23213060074153,5603.538446446917,671687.2616422318
Joint BC to SAC + cap,0,2,12,35,81.79469466209412,12699.517905712128,174.15410869020394,5726.419527361669,685932.1437866963
Joint BC to SAC + cap,0,2,12,34,81.7633068561554,12601.953744888306,174.8332438546885,5856.033233556502,700227.0879526442
Joint BC to SAC + cap,0,2,12,33,81.7500376701355,12513.557374477386,168.41550114326157,5981.237791187636,713995.0615153406
Joint BC to SAC + cap,0,2,12,32,81.71407580375671,12372.976392507553,170.94800612570506,6108.521400670362,727963.9198463975
Joint BC to SAC + cap,0,2,12,31,81.68332815170288,12260.08340716362,175.9502721637177,6235.0229963146885,742336.1236659279
Joint BC to SAC + cap,0,2,12,30,81.67844533920288,12233.525663614273,178.0559395992998,6365.869670022602,756879.4559958098
Joint BC to SAC + cap,0,2,12,29,81.75267338752747,12326.521873474121,190.32498546241158,6507.276125049691,772439.0323698042
Joint BC to SAC + cap,0,2,12,28,81.83095932006836,12375.456988811493,182.21146148185375,6641.773813133372,787349.571061976
Joint BC to SAC + cap,0,2,12,27,81.85263395309448,12517.82238483429,177.93227406675715,6775.242112409252,801913.796359604
Joint BC to SAC + cap,0,2,12,26,81.77878141403198,12620.722651481628,170.2667153207082,6903.908097456764,815838.0008539014
Joint BC to SAC + cap,0,2,12,25,81.74518823623657,12743.647992610931,187.10934498757314,7042.394601909692,831133.2894806694
Joint BC to SAC + cap,0,2,12,24,81.73265218734741,12875.593900680542,169.62810727625765,7171.6816325671725,844997.4445738778
Joint BC to SAC + cap,0,2,12,23,81.68478608131409,13035.874664783478,187.61140785103348,7312.855050749136,860322.4422906036
Joint BC to SAC + cap,0,2,12,22,81.56291127204895,13205.205202102661,192.04878283809248,7462.658717983536,875986.500125132
Joint BC to SAC + cap,0,2,12,21,81.51533365249634,13273.130059242249,193.63027804818762,7610.620002426233,891770.3368454557
Joint BC to SAC + cap,0,2,12,20,81.54597640037537,13427.615463733673,182.07370872710408,7753.153348941441,906617.7152004449
Joint BC to SAC + cap,0,2,12,19,81.5263843536377,13517.350852489471,201.34753098481974,7910.0818648354,923032.8514001693
Joint BC to SAC + cap,0,2,12,18,81.53939008712769,13709.444105625153,200.04167647553945,8066.180906240988,939344.1276919913
Joint BC to SAC + cap,0,2,12,17,81.4767837524414,12486.703330650926,202.75066638892545,8224.282805492043,955863.5998930251
Joint BC to SAC + cap,0,2,12,16,82.64933466911316,12586.839031428099,196.30740625509893,8373.275376162677,972088.2764106283
Joint BC to SAC + cap,0,2,12,15,82.74724245071411,12581.558721140027,209.36244281292693,8531.60824154374,989412.4412261434
Joint BC to SAC + cap,0,2,12,14,82.75006890296936,12560.046408325434,200.3778622191946,8687.8356958305,1005993.7231314115
Joint BC to SAC + cap,0,2,12,13,82.7691638469696,12546.381619758904,194.46067686564479,8841.713393702752,1022089.0707566966
Joint BC to SAC + cap,0,2,12,12,82.75241255760193,12540.927226655185,202.4887376717848,9000.398347254157,1038845.5023147801
Joint BC to SAC + cap,0,2,12,11,83.13055038452148,12511.196022387594,207.4828197826905,9163.645694995104,1056093.6633186478
Joint BC to SAC + cap,0,2,12,10,83.79729866981506,12472.444721497595,214.92651836697638,9335.374579193707,1074103.9249703088
Joint BC to SAC + cap,0,2,12,9,85.15537977218628,12428.420609794557,197.4815911406258,9489.05958804508,1090920.5448619043
Joint BC to SAC + cap,0,2,12,8,87.15185761451721,12404.550034552813,186.72121703938555,9641.005873310234,1107193.6457829303
Joint BC to SAC + cap,0,2,12,7,89.7317910194397,11220.055222511292,191.48924573880626,9795.266385452514,1124376.3187640351
Joint BC to SAC + cap,0,2,12,6,101.37475490570068,11142.54355430603,23.10229826843897,9813.76368477103,1126718.3085887565
Joint BC to SAC + cap,0,2,12,5,96.37707948684692,11083.528697490692,0.0,9813.76368477103,1126718.3085887565
Joint BC to SAC + cap,0,2,12,4,99.47948813438416,11078.652441501617,4.73239263043979,9817.641843486776,1127189.0845852837
Joint BC to SAC + cap,0,2,12,3,96.2585997581482,11083.908379077911,36.257678534426304,9847.324491314937,1130679.1979514887
Joint BC to SAC + cap,0,2,12,2,98.77546668052673,11054.39305305481,1.5875047858680773,9848.670387216833,1130836.0044775703
Joint BC to SAC + cap,0,2,12,1,96.23357057571411,11052.31299996376,26.726233549958124,9871.552212346023,1133407.9653601232
Joint BC to SAC + cap,0,2,12,0,97.98648357391357,11044.796705245972,21.32053322372667,9890.677527019898,1135497.089438637
