policy,seed,score,revenue,unsold,denied,nights_denied,sold_fri,night_price_fri,sold_sat,night_price_sat,sold_sun,night_price_sun,sold_fri_sat,night_price_fri_sat,sold_sat_sun,night_price_sat_sun,sold_fri_sat_sun,night_price_fri_sat_sun,n_seasons,history
"fitted, 20 seasons, history 2",15,1344277.7749275172,2576746.9110563817,6162.345680644323,0.0,0,7564.0,80.0,8216.0,97.61768635058199,5869.0,80.0,2207.0,80.0,1684.0,80.0,323.0,80.0,20,2
"fitted, 20 seasons, history 2",16,2966768.204438366,3273543.5377555247,736.5733604382258,398.6516530737845,2,9182.0,86.351371405107,6565.0,116.86640536538712,8317.0,80.0,2957.0,82.20447992730229,2639.0,80.0,582.0,80.0,20,2
"fitted, 20 seasons, history 2",17,2950074.277095418,3370819.0532481484,2103.723880763653,0.0,0,9708.0,95.99885592150198,7376.0,116.74063292450177,8340.0,80.0,2772.0,84.14560813691956,2117.0,80.0,439.0,80.0,20,2
"fitted, 20 seasons, history 2",18,2082571.2067284957,2882297.8420413425,3819.2419011503816,89.69563770692548,1,8808.0,80.16625192967142,7871.0,109.42872507239191,6447.0,80.0,2578.0,80.0,1932.0,80.0,323.0,80.0,20,2
"fitted, 20 seasons, history 2",19,2497147.559208082,3151280.355114974,2346.4279231226537,462.1180282059031,2,8948.0,92.11638696934274,6770.0,114.94375062703074,6966.0,80.0,3388.0,80.468378507718,2050.0,80.0,493.0,80.0,20,2
"fitted, 20 seasons, history 2",20,3010590.426862601,3329036.889215503,1268.0355050934068,162.09840333555076,2,9456.0,91.41676812174268,6887.0,117.61508016598388,7826.0,80.0,2735.0,86.0886421852236,2522.0,80.0,642.0,80.0,20,2
"fitted, 20 seasons, history 2",21,3360214.8838758334,3433005.55993421,31.61424490738682,166.16956769224817,2,9568.0,96.51630728944347,6877.0,103.65816820636869,9939.0,84.35528521551304,2758.0,81.69983486695575,2297.0,80.21204875041778,577.0,80.3712814506563,20,2
"fitted, 20 seasons, history 2",22,809428.2290262671,2291431.281297058,7410.015261353954,0.0,0,7302.0,80.0,7750.0,88.86597178026553,6104.0,80.0,1648.0,80.0,1285.0,80.0,254.0,80.0,20,2
"fitted, 20 seasons, history 2",23,2340677.5550051914,3159649.751209542,2961.9777812537077,566.4415998840232,2,9263.0,94.36834978425746,7312.0,116.97479338608315,6562.0,80.0,3270.0,82.02385900900998,1795.0,80.0,340.0,80.0,20,2
"fitted, 20 seasons, history 2",24,3505403.1421245625,3522413.620952256,85.0523941384672,0.0,0,9723.0,97.07047397465627,7176.0,115.83902249692595,9941.0,80.98178674110811,2715.0,83.65063617582918,2296.0,80.11006008872587,499.0,80.29945537955584,20,2
"fitted, 20 seasons, history 2",25,2270731.3356106845,3041352.1925483737,3853.1042846884466,0.0,0,9398.0,91.52188017655574,7689.0,111.02296684905455,6351.0,80.0,3069.0,80.02182641686582,1524.0,80.0,352.0,80.0,20,2
"fitted, 20 seasons, history 2",26,1181060.2599916821,2491750.4742110707,6553.4510710969425,0.0,0,4922.0,80.0,8140.0,98.41652017335021,7313.0,80.0,1604.0,80.0,2389.0,80.0,304.0,80.0,20,2
"fitted, 20 seasons, history 2",27,3208877.8801503284,3493935.0146683864,951.8216811375041,236.7319957263935,2,10234.0,95.21995516762193,7840.0,118.2794267708621,8607.0,80.0,2273.0,90.84655239683151,2291.0,80.22036676123146,512.0,80.09449212462641,20,2
"fitted, 20 seasons, history 2",28,1659678.8220020654,2685052.007562099,5126.865927800169,0.0,0,9042.0,80.58881638970847,7868.0,96.35586295962825,6161.0,80.0,2322.0,80.0,1599.0,80.0,325.0,80.0,20,2
"fitted, 20 seasons, history 2",29,2472419.6622417783,2997849.449470211,2627.1489361421636,0.0,0,9441.0,83.84123273022585,7579.0,104.2333251437061,7248.0,80.0,2645.0,80.0,1992.0,80.0,394.0,80.0,20,2
"fitted, 100 seasons, history 2",0,2990387.012066839,3279557.9186312854,1445.8545328222335,0.0,0,9868.0,85.10248854406024,7425.0,114.51106444029294,8310.0,80.0,2398.0,84.67095667417095,2478.0,80.0,509.0,80.0,100,2
"fitted, 100 seasons, history 2",1,2804743.478712798,3270932.2796920873,2161.2688329308676,84.83758598279019,2,9858.0,92.62090262383839,7641.0,114.64989146973878,7349.0,80.0,2586.0,85.92335671036629,2115.0,80.0,463.0,80.0,100,2
"fitted, 100 seasons, history 2",2,2144180.9103856026,2923270.8949924633,3756.618322513241,69.41580026053089,2,9746.0,84.40397334531815,8150.0,105.9472111372997,6070.0,80.0,2707.0,80.0,1524.0,80.0,311.0,80.0,100,2
"fitted, 100 seasons, history 2",3,3455472.981011719,3472824.9121757364,86.75965582008757,0.0,0,10629.0,81.31861102727947,8556.0,115.94259686796791,10221.0,82.20333579858797,1793.0,88.44156232875332,2261.0,82.40980203899859,360.0,80.07006873687108,100,2
"fitted, 100 seasons, history 2",4,2698904.755746995,3157204.0709271096,2291.4965759005718,0.0,0,9266.0,80.01636835236079,7174.0,114.47800514584235,7825.0,80.0,2585.0,83.22416513258992,2562.0,80.21823948524037,530.0,80.0,100,2
"fitted, 100 seasons, history 2",5,1858730.3912269848,2732265.749247158,4339.715422851388,13.980683624738958,1,7584.0,80.0,8205.0,97.845917031951,7441.0,80.0,2082.0,80.0,1977.0,80.0,325.0,80.0,100,2
"fitted, 100 seasons, history 2",6,3212873.4725190043,3372471.8481427245,797.9918781186007,0.0,0,10100.0,98.95440991884928,7801.0,99.8921766373489,9752.0,80.0,2469.0,83.76132807095749,1813.0,80.0,458.0,80.0,100,2
"fitted, 100 seasons, history 2",7,2549054.399132705,3092519.7361982428,2542.6034045710203,87.36164037833441,2,9355.0,88.82516474929453,7417.0,109.04143453803322,7180.0,80.0,3038.0,80.0,1822.0,80.0,420.0,80.0,100,2
"fitted, 100 seasons, history 2",8,320894.23624043027,2201557.9531627893,9403.318584611796,0.0,0,6825.0,80.0,7907.0,86.69254498074989,5917.0,80.0,1482.0,80.0,1327.0,80.0,197.0,80.0,100,2
"fitted, 100 seasons, history 2",9,1977782.3253231726,2706649.152943194,3644.3341381001064,0.0,0,9613.0,80.0,7608.0,89.04431558138721,7478.0,80.0,2033.0,80.0,1621.0,80.0,322.0,80.0,100,2
"fitted, 100 seasons, history 2",10,1519219.5092820236,2604613.3834907413,5426.969371043588,0.0,0,8077.0,80.0,8151.0,91.5094323997965,6933.0,80.0,2002.0,80.0,1678.0,80.0,288.0,80.0,100,2
"fitted, 100 seasons, history 2",11,2929998.909927422,3315800.6031230185,1861.8275757668716,33.590445105553954,2,9755.0,92.35312774593343,7427.0,115.48892014085874,7484.0,80.0,2604.0,88.06399574074122,2275.0,80.0444708258241,565.0,80.0,100,2
"fitted, 100 seasons, history 2",12,3060753.2444376396,3382619.545883909,426.41196153504825,591.4597728481494,2,9721.0,90.64342774441965,7140.0,114.7607077149523,8663.0,80.0,2535.0,86.10169317862808,2546.0,80.03038495427872,604.0,80.01822687241415,100,2
"fitted, 100 seasons, history 2",13,3212728.7209001044,3404157.856138525,541.3283269491476,207.90867462147799,2,9626.0,80.0,8416.0,116.07998483434511,10289.0,83.42927052793031,1985.0,84.8800329243206,2253.0,83.73084966738766,352.0,80.0,100,2
"fitted, 100 seasons, history 2",14,2047761.1149229659,2903363.311998844,4278.010985379391,0.0,0,10079.0,85.26811864040404,8636.0,101.17021123462388,6323.0,80.0,2453.0,80.0,1338.0,80.0,241.0,80.0,100,2
"fitted, 100 seasons, history 2",15,1272231.6964705116,2548547.482921453,6381.578932254708,0.0,0,7473.0,80.0,8345.0,96.09436583840062,5831.0,80.0,2151.0,80.0,1656.0,80.0,305.0,80.0,100,2
"fitted, 100 seasons, history 2",16,2918402.1804176793,3257792.920254022,801.4747581998017,447.7394704909548,2,9403.0,84.88848395370668,6818.0,113.85636893265773,8244.0,80.0,2762.0,83.48185775786703,2591.0,80.0,617.0,80.0,100,2
"fitted, 100 seasons, history 2",17,2965101.9337664917,3372669.105634354,2037.8358593393114,0.0,0,10001.0,94.44453752519291,7697.0,114.47843826602048,8355.0,80.0,2488.0,85.50416931497993,2136.0,80.0,464.0,80.0,100,2
"fitted, 100 seasons, history 2",18,2106877.022589653,2883602.2031339817,3773.6362581192707,54.994822301187014,1,8799.0,80.0,7891.0,109.1575469692031,6498.0,80.0,2514.0,80.0,1968.0,80.0,339.0,80.0,100,2
"fitted, 100 seasons, history 2",19,2506899.7257144437,3161100.6547079235,2334.448294582856,468.2781751922721,2,9173.0,91.66477056963973,7043.0,113.25964825956994,6975.0,80.0,3178.0,81.68848514481863,2029.0,80.0,503.0,80.0,100,2
"fitted, 100 seasons, history 2",20,2938980.7204638375,3304776.231600377,1460.7206117345104,184.12847197409246,2,9707.0,89.65903618049312,7256.0,115.1354421383769,7715.0,80.0,2552.0,87.27139483547556,2439.0,80.0,609.0,80.0,100,2
"fitted, 100 seasons, history 2",21,3356095.0122133703,3422309.4137493055,0.0,165.53600383983758,3,9656.0,95.55160835801988,7055.0,102.5474933565645,9998.0,83.35758344645967,2733.0,82.15931766479389,2269.0,80.30568445809826,537.0,80.2429373615059,100,2
"fitted, 100 seasons, history 2",22,833174.1037749886,2295488.641937971,7311.572690814913,0.0,0,7364.0,80.0,8151.0,87.49461930290407,5932.0,80.0,1559.0,80.0,1330.0,80.0,235.0,80.0,100,2
"fitted, 100 seasons, history 2",23,2333324.495911213,3145800.0962847937,2929.2155993928072,566.5812012375482,2,9516.0,92.478712422334,7609.0,114.26596508938626,6578.0,80.0,2999.0,82.69472165867343,1786.0,80.0,368.0,80.0,100,2
"fitted, 100 seasons, history 2",24,3513031.3598240167,3528093.4521525167,75.31046164250074,0.0,0,10023.0,96.32304394377203,7483.0,113.89056487044027,9923.0,80.86968533303556,2450.0,84.74070155463961,2310.0,80.18143963297724,506.0,80.54473616388947,100,2
"fitted, 100 seasons, history 2",25,2276780.5926854117,3034786.7688293755,3790.030880719818,0.0,0,9489.0,90.36111477342781,7702.0,110.12076742979991,6299.0,80.0,3006.0,80.0,1654.0,80.0,332.0,80.0,100,2
"fitted, 100 seasons, history 2",26,1205202.2840944924,2526145.5491906777,6382.088723065331,111.31380120779795,1,5073.0,80.0,8300.0,98.50428303502142,7332.0,80.0,1621.0,80.0,2396.0,80.0,306.0,80.0,100,2
"fitted, 100 seasons, history 2",27,3224045.505320512,3490880.9637146257,856.0859029359253,239.04569451732095,2,10348.0,94.48506487875991,7993.0,116.38088390535009,8766.0,80.0,2211.0,90.51004601250753,2281.0,80.19245723108094,480.0,80.25256523489952,100,2
"fitted, 100 seasons, history 2",28,1733505.9531145399,2701405.0181526737,4839.495325190669,0.0,0,8900.0,80.0,8016.0,94.99563599709003,6170.0,80.0,2419.0,80.0,1608.0,80.0,375.0,80.0,100,2
"fitted, 100 seasons, history 2",29,2504589.896178316,3020353.4428959526,2549.2639291760897,14.776902206047453,1,9499.0,83.40339894884072,7553.0,106.28155120891232,7095.0,80.0,2767.0,80.0,1973.0,80.0,414.0,80.0,100,2
