policy,seed,score,revenue,unsold,denied,nights_denied,sold_fri,night_price_fri,sold_sat,night_price_sat,sold_sun,night_price_sun,sold_fri_sat,night_price_fri_sat,sold_sat_sun,night_price_sat_sun,sold_fri_sat_sun,night_price_fri_sat_sun
DAgger -> SAC,1,2420134.9126037415,3202727.7448928356,2772.7496639200717,570.1072487626989,2,10574.0,89.40860810747935,8916.0,104.29675797367373,7061.0,80.67945242569647,2172.0,89.4016181017593,1816.0,81.26384270348738,295.0,83.86746820352845
DAgger -> SAC,2,1926399.7943945942,2853312.925106287,4634.565653558464,0.0,0,9811.0,84.48280691650953,8663.0,102.79013707265422,5993.0,80.54712705375077,2013.0,87.06132480888537,1442.0,80.87518517749484,276.0,81.53295751499093
DAgger -> SAC,3,3150962.443835129,3383018.4399831295,931.3519833749706,114.46399868251683,1,9556.0,85.84523996981481,8462.0,111.6535868396209,10445.0,82.23694899996369,1948.0,82.96944240035462,2242.0,81.33279256848327,291.0,81.28127516749798
DAgger -> SAC,4,2538577.186472155,3111544.431089163,2864.83622308504,0.0,0,8848.0,83.26660677642438,7497.0,110.30475316563495,7836.0,80.52591825243525,2585.0,82.8743024610228,2337.0,80.73949865107359,459.0,80.61663326354848
DAgger -> SAC,5,1546167.5512696602,2666638.202586174,5602.353256582569,0.0,0,6840.0,86.21725815116314,8249.0,96.8248404523274,7653.0,80.88471663367369,1565.0,84.21768712540404,1915.0,81.00896037403037,351.0,81.03288946667968
DAgger -> SAC,6,2904606.594593173,3321840.1620197296,1650.0566648284366,218.05558615217342,1,11003.0,97.3470786790528,8023.0,96.7646032730035,9549.0,81.36536605783327,2083.0,87.34936287868956,1675.0,81.67300240815575,231.0,86.47613123897867
DAgger -> SAC,7,2432342.286615326,3023454.441393614,2955.5607738914377,0.0,0,10049.0,85.67708893004479,8363.0,102.00462166008361,7061.0,80.48857049282913,2127.0,86.84516384840347,1796.0,80.63944507614276,330.0,82.82294325033824
DAgger -> SAC,8,-73416.76466969214,2127980.9599137306,11006.988622917113,0.0,0,5561.0,90.07763852105897,8222.0,86.47050016525452,6029.0,81.25428194884222,1114.0,85.6450989505333,1175.0,82.41934275525682,169.0,82.27605115027117
DAgger -> SAC,9,1778323.3451359551,2699242.341709137,4604.5949828659095,0.0,0,8985.0,84.48968574757966,7089.0,93.22282806709399,7669.0,80.70775625680537,1975.0,81.76880612252634,1585.0,81.81671597077643,321.0,80.94738375360721
DAgger -> SAC,10,1212451.6325504235,2556889.498375654,6722.189329126154,0.0,0,7125.0,86.24241171217801,8003.0,93.36579197319719,7088.0,80.67694829596084,1767.0,83.02223805998028,1633.0,81.01913225555887,269.0,80.98958735129204
DAgger -> SAC,11,2634967.5466968557,3351107.2315990925,2132.6533747922003,724.0225248594925,2,10376.0,90.41122156112766,8496.0,109.55022756536465,7410.0,80.77766208111355,2346.0,90.69966032631054,2161.0,81.37925552527477,421.0,84.25592924240367
DAgger -> SAC,12,3023178.349248569,3302831.590973139,1010.270326972659,193.9979408250947,2,9610.0,91.20444850743003,7242.0,111.43366053679871,8490.0,81.93737442740563,2613.0,85.6785290860783,2196.0,82.17548751711628,467.0,82.1093705507111
DAgger -> SAC,13,2950702.270130734,3255399.016377926,1450.2366999515725,36.623515642193524,1,8866.0,84.07400864713648,8265.0,111.66485983547989,10049.0,81.49111435370418,1786.0,83.51731073883052,2446.0,80.75584069004043,306.0,81.48493945209029
DAgger -> SAC,14,1582773.6443396076,2754761.7804038525,5859.940680321224,0.0,0,10038.0,85.01511811806306,8635.0,99.10900599444334,6173.0,80.63163416497271,1671.0,87.12148928699345,1272.0,81.08530224025624,205.0,81.94090109918176
DAgger -> SAC,15,835023.3771037671,2456352.98388958,8106.648033929063,0.0,0,6456.0,88.11955332423675,8589.0,94.9703240025403,5940.0,81.51975897225466,1514.0,85.3812776956722,1603.0,81.6948305177302,274.0,81.60283573352507
DAgger -> SAC,16,2846830.38107749,3148543.075517416,1508.5634721996303,0.0,0,8951.0,86.69285111607898,6853.0,110.70067358490117,8304.0,80.60063311919886,2765.0,82.34643079057524,2254.0,81.0657717981694,511.0,80.7539009394711
DAgger -> SAC,17,2878581.905847575,3324977.394350767,2193.22772203968,19.374860238140172,1,10817.0,91.34921600221982,8631.0,107.26385312814617,8144.0,80.72835530536817,2110.0,88.17958113706507,1901.0,80.97415541549033,292.0,84.04715937294372
DAgger -> SAC,18,1701314.3270843734,2755587.655901909,5271.366644087677,0.0,0,8257.0,83.7916315374297,8650.0,102.72350637306367,6364.0,80.67438172552288,1805.0,85.02940884917727,1731.0,81.20952644629124,303.0,81.01926552973958
DAgger -> SAC,19,2465726.960798409,3063613.5626125336,2670.0445356689506,159.69423670083597,2,9899.0,87.78344540803621,8019.0,104.67770461385604,6827.0,80.55828214250478,2322.0,87.4190042837235,1936.0,80.60880970302199,351.0,82.78458116740583
DAgger -> SAC,20,2766093.2934183218,3238491.576923132,2015.471161647958,173.26012793804694,1,9906.0,89.20693451807568,7331.0,111.82516233134994,7671.0,80.94017573292479,2586.0,86.48215896430536,2163.0,81.37089014384023,466.0,82.13814990203268
DAgger -> SAC,21,3082754.9617895237,3320139.661242962,995.7460195922722,95.58873883745946,1,10402.0,93.9841699518852,6954.0,101.48175101908315,10275.0,82.1025094738842,2085.0,86.16890489168875,1927.0,83.2302512532389,452.0,83.41830548986924
DAgger -> SAC,22,449689.3639447987,2228549.8188245296,8894.302274398655,0.0,0,6258.0,88.5226493835754,8137.0,88.31055555572759,6006.0,81.01402350993224,1318.0,84.15540931438278,1201.0,81.6348317997541,211.0,81.36072399491947
DAgger -> SAC,23,1970688.138578284,3074160.140631199,3395.9091333702972,1060.725438447138,2,10539.0,87.52449706469669,9387.0,101.21769322352858,6343.0,80.65746641189128,2089.0,89.12502418242327,1619.0,80.78989892774632,220.0,84.9039796428247
DAgger -> SAC,24,3194765.635894144,3464295.868074894,874.9193560439398,236.36590242990496,1,10813.0,94.0054709049441,7815.0,109.25479678945975,9775.0,81.88881505724719,2035.0,88.30479655160364,2043.0,82.3094342616161,391.0,83.38315151536555
DAgger -> SAC,25,2081189.4614012793,2938604.581415653,4287.075600071869,0.0,0,10466.0,86.27588844381326,9119.0,99.44303875652396,6249.0,80.59747321259634,1860.0,88.99008206141892,1489.0,80.74110640224151,215.0,83.21911984820699
DAgger -> SAC,26,683757.345000488,2362021.6761553288,8391.321655774203,0.0,0,4283.0,87.32324860598644,8363.0,96.22229497070363,7297.0,80.87085161010451,951.0,86.85923084099586,2253.0,80.47992918473373,268.0,81.27578031216095
DAgger -> SAC,27,2895257.3986801663,3455662.0725774765,1468.2222582838676,666.9005556013417,2,10769.0,91.93229922456588,8792.0,111.76081302927449,8450.0,80.98169678146317,2153.0,90.56531772190507,2013.0,82.68016591453457,296.0,85.4753718343941
DAgger -> SAC,28,1274893.2092822536,2597959.6332597733,6615.332119887598,0.0,0,8392.0,84.99425656049449,7908.0,96.24261554257099,6066.0,80.77721180614763,1948.0,83.64163872397656,1431.0,81.50940206565697,305.0,81.37587813862035
DAgger -> SAC,29,2250198.9397982615,2935911.6938734055,3428.5637703757193,0.0,0,9388.0,84.12551576729577,7629.0,102.53453704597972,7361.0,80.53263352578335,2298.0,83.59656095245384,1815.0,81.19551958525476,380.0,80.8378272903593
"SAC, shaped",0,2507733.9325993923,3170835.9357964993,2115.398514659979,600.0557506627774,1,9801.0,81.07338459877782,8943.0,99.96977074839693,8111.0,80.6596363659279,2641.0,82.24872033508471,2075.0,81.06084580076747,211.0,90.26140931093298
"SAC, shaped",1,1796238.6573192137,3199071.161288023,2915.137976624658,2049.512271609694,2,11310.0,81.21072028855325,8998.0,100.00109622904554,7045.0,80.69927479291825,2932.0,82.40955897072003,1726.0,80.95443103155974,183.0,90.23189492564384
"SAC, shaped",2,1835357.9493443428,2891704.2474138737,4127.888926714956,576.9212818163487,2,10435.0,81.15923843648825,9056.0,98.95917618587981,5876.0,80.74578833080945,2499.0,82.13198836205625,1415.0,80.90643097570845,131.0,88.32103069501979
"SAC, shaped",3,2541102.195047,3258302.523405552,1948.8729811153335,818.5643303387133,1,9690.0,82.28289086530822,10013.0,101.17373009286631,9189.0,80.67528549171088,1925.0,82.37026740730583,2177.0,81.05374791888288,137.0,88.97811474591276
"SAC, shaped",4,2145783.2398698004,3084700.622138977,3279.526229745353,707.5303408002655,1,8738.0,81.03335727663601,8970.0,99.70105383122379,7535.0,80.75464403162592,2644.0,82.18993082529839,2288.0,81.19519280960093,252.0,89.49324617783229
"SAC, shaped",5,1516787.376588078,2635011.906861067,5591.122651364944,0.0,0,7720.0,81.27736291721695,7980.0,97.36364488135604,7371.0,80.74060495762404,1824.0,82.07803056036171,1833.0,81.22546053296935,140.0,91.08710963385445
"SAC, shaped",6,1686038.570372938,3263452.079936266,2745.3254895214886,2570.8710291475763,1,13865.0,81.22384276537959,7159.0,99.85915698391014,9222.0,80.7624860329267,2280.0,82.32980805687737,1616.0,81.15846310511674,145.0,91.65993438095882
"SAC, shaped",7,1949655.1049511035,3075902.138774395,2965.314262910044,1332.9604531032073,2,11060.0,81.11878779061664,8594.0,99.12421948165706,6999.0,80.69478454922314,2678.0,82.147046583103,1693.0,81.16693811450425,177.0,89.00409146890802
"SAC, shaped",8,-67967.95511034364,2113236.0592770576,10906.020071937006,0.0,0,6688.0,81.76068721294546,6810.0,92.36581024181825,5952.0,80.94970717805849,1328.0,81.9989648685757,1264.0,81.46326135796836,121.0,87.79168849149026
"SAC, shaped",9,1658674.694363324,2653641.432195902,4974.83368916289,0.0,0,9645.0,81.3720482192922,6743.0,95.88979759379663,7588.0,80.8378904523759,1938.0,82.03918319430022,1537.0,81.31339868168281,150.0,90.85321685473124
"SAC, shaped",10,1097611.7383857518,2504019.694031477,7032.039778228625,0.0,0,7819.0,81.41204204335513,7314.0,96.07952544475339,6900.0,80.79418879159982,1869.0,82.16852956369256,1621.0,81.16608690583067,138.0,89.29219389307326
"SAC, shaped",11,2131718.7233619774,3164673.494259119,2614.552998568677,1275.110427958516,2,10467.0,81.11151552307375,8804.0,99.92981870626114,7301.0,80.69885790274577,2977.0,82.33790123506725,1805.0,81.07817798704322,237.0,89.70842384587863
"SAC, shaped",12,2429847.8704319037,3243193.0598008633,1059.7124444379242,1503.5067512034366,2,10671.0,81.02864679172195,8217.0,99.96094608968433,8655.0,80.69701421460549,2722.0,82.23935374304445,2117.0,80.9926860311091,254.0,89.35766851338815
"SAC, shaped",13,2391766.3499383503,3223561.3481104374,2129.5234178202663,1014.7257865200845,1,9141.0,82.3565022951403,9899.0,101.44780711870456,9017.0,80.66270496465287,1861.0,82.2517070861224,2410.0,81.24884075940398,154.0,89.63818411548417
"SAC, shaped",14,1759070.1591350408,2816450.328747034,4915.694144310611,185.60335187467717,1,10895.0,81.26180347459696,8601.0,98.09725681899134,6141.0,80.7151050048161,2161.0,82.05193476840226,1262.0,80.95969173968689,122.0,89.4160932693325
"SAC, shaped",15,1066625.3912309427,2505259.2748892307,7193.16941829144,0.0,0,7568.0,81.33949017849206,8228.0,96.63216392363398,5836.0,80.76184548136304,1980.0,82.11657011870182,1589.0,81.10151803966136,148.0,90.86530681397464
"SAC, shaped",16,2522997.2821811484,3125406.698038578,1563.5323378720113,724.257370707568,2,9527.0,81.04968989297076,8281.0,99.72158687843992,8084.0,80.73384266628716,2755.0,82.05329211870253,2121.0,81.20718641811696,290.0,89.89072760220232
"SAC, shaped",17,2272185.3082213216,3305312.6699376106,2208.067290876382,1478.784758852531,2,11843.0,81.06301001667785,8983.0,100.63594998209776,8134.0,80.66834853370798,2692.0,82.32826484215029,1770.0,81.1325916920678,203.0,89.73662421621125
"SAC, shaped",18,1619238.159559084,2846643.958733082,4688.302735368596,724.3631302506965,1,8416.0,81.14155705168334,9302.0,99.49290183148726,6298.0,80.74666736030548,2323.0,82.1992546497005,1832.0,81.0525438020323,191.0,88.75545047340593
"SAC, shaped",19,1870518.173898689,3035224.4640135765,3082.432639361122,1370.5494056066582,2,10539.0,81.14740667267128,8564.0,99.18828467727543,6588.0,80.71134325259371,2751.0,82.25028108787814,1774.0,81.0834588172605,219.0,89.21154845795131
"SAC, shaped",20,2220576.9280877444,3158320.3075420856,2308.31942490651,1190.1987361825977,2,10102.0,81.12071379520614,8685.0,100.03740228135214,7457.0,80.71398411421221,2938.0,82.20280701080254,1990.0,81.16101133284258,229.0,90.3716438566233
"SAC, shaped",21,2132311.294034953,3306626.756314039,1462.9915342113836,2204.292888592023,1,12800.0,81.14059362169355,7056.0,99.99121239413074,9773.0,80.79216753742438,2435.0,82.00194985469999,1914.0,81.23581823323588,228.0,91.50161106858337
"SAC, shaped",22,452048.8863689618,2217583.038185835,8827.670759084365,0.0,0,7265.0,81.61186090552717,7086.0,93.7484153594602,6022.0,80.89949585202919,1476.0,81.97184146015948,1216.0,81.21192089821163,126.0,89.17080908540696
"SAC, shaped",23,1500493.204356306,3105420.9665727615,3376.982630936539,2323.8280900728696,2,11336.0,81.11664605197473,9145.0,99.94704187796245,6444.0,80.63799315657695,2786.0,82.28127239722618,1601.0,81.11976898885533,127.0,89.28869016527192
"SAC, shaped",24,2368639.875349289,3357940.289596319,1263.8097635241502,1841.3461538555002,1,12597.0,81.05820938037522,8296.0,100.26922653703129,9271.0,80.69600579782592,2425.0,82.17485856764095,1860.0,81.0282564092708,210.0,90.33440481481098
"SAC, shaped",25,1840460.5016561202,2991273.8120913506,3989.0278470051435,882.5193525855047,2,11143.0,81.15567639348409,9048.0,99.49192876103281,6023.0,80.72158087671505,2504.0,82.23321148667473,1518.0,81.06176865430689,159.0,89.39120383382593
"SAC, shaped",26,1011111.6728463394,2453154.9468541145,7210.2163700388755,0.0,0,4923.0,81.26987663149325,8225.0,97.25093345250764,7307.0,80.74243715462973,1489.0,81.90739460004265,2286.0,81.13721316515722,179.0,89.96251126907391
"SAC, shaped",27,2248651.7884035455,3310723.4951090813,1750.822953807452,1779.7677898601141,2,10877.0,81.06492191298301,9295.0,100.73331731926568,8404.0,80.63115443404887,2896.0,82.59822364917117,1740.0,81.06436271091988,203.0,89.5353686457197
"SAC, shaped",28,1286062.5940512442,2578640.1308465004,6462.887683976282,0.0,0,8773.0,81.34313938257075,7596.0,96.29109183915858,6011.0,80.80860939800908,2187.0,82.1415660105506,1529.0,81.17013680615247,149.0,90.25413033146187
"SAC, shaped",29,2412467.885801278,2976619.3956434727,2676.8164468174846,71.97055119674405,1,10040.0,81.15414447981523,8248.0,98.85246130488777,7236.0,80.68655758684284,2518.0,82.0841076797299,1849.0,81.02997046925043,184.0,89.89919647574425
"DAgger -> SAC, shaped",0,2502736.386470609,3075038.6887919903,2861.5115116069073,0.0,0,8986.0,87.90581511503972,8415.0,99.19567318126975,8344.0,80.86700995010703,2532.0,81.21099744080367,1794.0,81.71238101512161,289.0,82.11603137448584
"DAgger -> SAC, shaped",1,2382202.0682933335,3093684.552361965,2890.9761270810104,333.218146631074,2,9750.0,89.0080577081289,8513.0,100.26029665055908,7145.0,80.86246686702512,2847.0,81.40729086961,1551.0,81.9331314154858,313.0,81.88292938680314
"DAgger -> SAC, shaped",2,1775631.0020097306,2806716.0255229473,5155.425117566084,0.0,0,8903.0,89.54380589684087,8488.0,99.8986774633843,6021.0,80.89038812763725,2387.0,82.11652274405452,1387.0,81.47669560804415,230.0,81.8636046388875
"DAgger -> SAC, shaped",3,3014909.450722103,3203861.117403507,944.7583334070205,0.0,0,9887.0,83.69791334278484,9722.0,94.11633232755196,10826.0,80.56165643701178,1700.0,80.89553077150794,1612.0,80.9867340880943,216.0,81.84311324799502
"DAgger -> SAC, shaped",4,2160546.325236602,2962224.8576509953,4008.392662071965,0.0,0,8145.0,86.72736803192973,8344.0,99.0770889721518,7867.0,80.77744758188217,2403.0,81.28361836652482,1979.0,81.32812052016429,328.0,82.42811344745682
"DAgger -> SAC, shaped",5,1440574.8384148702,2651403.452080488,6054.1430683280905,0.0,0,6450.0,89.71623675878658,7757.0,99.23262410347066,7421.0,81.36378473998434,1945.0,82.04179574468755,1874.0,81.55485559171393,302.0,82.09208505043131
"DAgger -> SAC, shaped",6,2809048.7232966544,3204758.9337563515,1978.5510522984841,0.0,0,9922.0,93.42046056789056,7566.0,99.70130920347133,9567.0,81.19213294556762,2573.0,80.6611345229425,1531.0,83.20764317767905,316.0,81.08848208113562
"DAgger -> SAC, shaped",7,2293272.774420734,2981521.706340313,3441.2446595978945,0.0,0,9129.0,89.85873587278537,8111.0,100.43569736571249,7183.0,81.02212857307207,2608.0,81.451643383119,1613.0,82.11390346011537,306.0,81.51872683584301
"DAgger -> SAC, shaped",8,-911866.6433260129,1910928.4846627712,14113.975639943921,0.0,0,5631.0,90.53280019353664,5205.0,107.75411787088048,6142.0,81.93342527458933,598.0,98.4387993752757,997.0,85.89534624409652,194.0,82.5341593727623
"DAgger -> SAC, shaped",9,1179123.194507837,2570018.81488204,6954.478101871015,0.0,0,7455.0,93.59710566794449,5780.0,102.19045411282345,7801.0,81.56980765888193,1882.0,82.86159965487774,1536.0,81.98916608700529,333.0,81.5853037920084
"DAgger -> SAC, shaped",10,818576.8346566556,2477392.0654392242,8294.076153912843,0.0,0,6549.0,91.84306215941406,6413.0,103.47603514156197,7020.0,81.67710917593747,1836.0,82.78595158607092,1652.0,81.705922178437,264.0,82.07114959304982
"DAgger -> SAC, shaped",11,2272751.7347770156,3113375.107102394,2723.734236902962,739.6913123619652,2,10079.0,85.76496972322393,8841.0,96.51840374825996,7301.0,80.64725294633689,2842.0,81.12606662792861,1607.0,82.22049849257382,334.0,81.28536037342278
"DAgger -> SAC, shaped",12,2749991.909077699,3189771.4883577824,1148.1910912199437,525.3534025902372,2,9335.0,88.30933559036663,8131.0,99.09369399122112,8666.0,80.89807555371775,2775.0,80.87876984965693,1826.0,81.79671191111582,453.0,81.68618650889029
"DAgger -> SAC, shaped",13,2675397.247826531,3155588.341305256,1515.6960444215347,442.62971148604447,2,9034.0,83.14048252077738,9667.0,94.63033156532086,11005.0,80.58197445091687,1498.0,81.95821506636483,1906.0,80.95001389134718,198.0,82.10928088486797
"DAgger -> SAC, shaped",14,1532866.535489743,2765782.5675714016,6164.580160408293,0.0,0,8922.0,90.64034343033033,8392.0,100.20915666529403,6223.0,81.14285065490641,2147.0,82.35678224603576,1261.0,81.62775030881048,210.0,82.0270029874075
"DAgger -> SAC, shaped",15,781625.3077259385,2450244.2044126987,8343.0944834338,0.0,0,6467.0,88.31852137406496,7601.0,100.46239658070778,5828.0,81.4264736710629,2015.0,82.45598846866238,1545.0,81.50555416526917,228.0,82.99761085133804
"DAgger -> SAC, shaped",16,2548984.007172206,3026932.201999426,2307.2682032050925,41.23638546550319,1,8485.0,88.25159211613953,7733.0,99.06667938381028,8209.0,80.92987953476587,2670.0,81.08942663580291,1944.0,81.64770749922643,396.0,81.83300094773071
"DAgger -> SAC, shaped",17,2588196.8365643416,3227947.555375099,2590.900631993687,303.9264810300501,1,9889.0,89.64549827206808,9076.0,100.20935780298558,8091.0,80.95314919248733,2733.0,81.18649253250258,1536.0,82.56584082885335,325.0,81.58310791529142
"DAgger -> SAC, shaped",18,1519628.9393487908,2689862.055709362,5851.165581802857,0.0,0,7529.0,87.67169320879427,8336.0,99.21745898398694,6558.0,80.98270900149868,2105.0,81.59607384097265,1659.0,81.37273377794469,234.0,82.77255309443188
"DAgger -> SAC, shaped",19,2246107.554156557,2950605.900505781,3384.6504298606396,68.9206509427404,1,8882.0,90.26120356935232,7907.0,99.89958091030626,6731.0,80.98207642057643,2830.0,81.75001450857089,1617.0,81.83305079802807,353.0,81.73406927173603
"DAgger -> SAC, shaped",20,2469609.038652561,3085528.7530732155,2351.3310023803515,364.1337848614603,1,9533.0,86.27961650733043,8600.0,96.90500533982765,7710.0,80.73696580254769,2653.0,80.99790726074667,1717.0,82.03739172091787,391.0,81.55909424852533
"DAgger -> SAC, shaped",21,3230512.068760576,3352691.337969303,191.22119530473537,209.83757536944904,2,9600.0,93.33587099698683,7435.0,99.6584873912955,10559.0,81.15343643449587,2717.0,80.74612152501858,1843.0,83.5013556163465,462.0,80.98597847280048
"DAgger -> SAC, shaped",22,-159580.50888662785,2111237.3147928715,11354.089118397496,0.0,0,5702.0,94.2943065683284,5523.0,107.66967637025638,6298.0,81.76488290593223,1207.0,88.0350479352741,1208.0,82.84602378871267,208.0,82.18545579566405
"DAgger -> SAC, shaped",23,2095063.9365830244,2985322.7032268047,3545.855608543121,452.7191123378907,1,9454.0,88.55747422406354,8867.0,101.3857584959815,6540.0,80.84042767865942,2621.0,81.63517047411975,1398.0,82.20808022864728,255.0,81.87067760205737
"DAgger -> SAC, shaped",24,3119283.424290029,3359415.0664055347,578.0272779665775,311.31546630547564,1,9954.0,90.37617925493885,8681.0,99.31404027627396,9927.0,81.00887793746253,2596.0,80.7470104350882,1687.0,82.81390368549796,388.0,81.4756649179557
"DAgger -> SAC, shaped",25,1930220.5953076272,2897361.406544447,4835.704056184099,0.0,0,9284.0,90.13802926276378,8546.0,100.37036103176172,6230.0,80.92190587176175,2528.0,82.02142236306321,1340.0,81.63072092497526,265.0,81.93801303629606
"DAgger -> SAC, shaped",26,763961.8475687255,2403864.689794779,8199.514211130267,0.0,0,4245.0,88.20525803554746,7495.0,100.9027689279438,7391.0,81.83663900868525,1460.0,82.54024859568844,2261.0,81.65976210855267,234.0,82.66317272288168
"DAgger -> SAC, shaped",27,2347448.828571388,3243872.3379051685,1956.229286480474,1262.9441300942144,2,10792.0,85.41007643688422,9200.0,96.86346427007862,8437.0,80.60769736872786,2759.0,81.65387258489912,1402.0,81.78693753846532,291.0,81.32776315269601
"DAgger -> SAC, shaped",28,1194390.0609218616,2602466.6140949726,7040.3827658655555,0.0,0,7450.0,89.76074549479773,7336.0,99.62574426698191,6182.0,81.35441348491769,2303.0,82.19230001613569,1528.0,81.60387425132447,291.0,82.47702458879792
"DAgger -> SAC, shaped",29,2146739.980161982,2927374.5055043697,3903.1726267119384,0.0,0,8140.0,90.94804296139124,7922.0,99.73066137644174,7487.0,81.08925618666171,2549.0,81.44670390484146,1738.0,81.86548408348075,367.0,81.8312044721858
